cell_line,patient_id,histotype_code,rna_passage,wes_passage,tmt_plex,gene,ensembl_gene_id,panel_group,arm,segment_gene_covered_fraction,gene_segment_log2,gene_segment_min_log2,gene_segment_max_log2,n_segments_overlapping_gene,target_bins,positive_target_bins,zero_depth_target_bins,target_overlap_bp,target_bin_median_log2,target_bin_min_log2,target_bin_max_log2,target_bin_iqr_log2,gene_target_length_weighted_mean_depth,arm_median_log2,segment_minus_arm_log2,target_median_minus_arm_log2,segment_minus_target_median_log2,relative_screen_eligible,supported_relative_gain_screen,supported_relative_loss_screen,segment_bin_disagreement_flag,target_only_extreme_flag,zero_depth_followup_flag,status,rna_tpm,protein_log2_normalised,protein_isodoping,rna_tpm_rank_desc,rna_tpm_n_models,protein_log2_normalised_rank_desc,protein_log2_normalised_n_models,wes_measured
OV1946,OV1946,HGS,p64,NA,5.0,ARID1B,ENSG00000049618,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,20.746562550000004,12.58316443290077,False,5.0,31.0,16.0,31.0,False
OV1946,OV1946,HGS,p64,NA,5.0,SMAD4,ENSG00000141646,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,36.983596000000006,11.68768271421024,False,10.0,31.0,15.0,31.0,False
OV2085,OV2085,HGS,p68,P64,2.0,CCNE1,ENSG00000105173,oncogene_gain_screen,19q,1.0,2.2394257677699403,2.2394257677699403,2.2394257677699403,1.0,7.0,7.0,0.0,1494.0,2.41354576776994,1.97651576776994,2.5577657677699404,0.3222800000000001,438.41357563587684,0.2938417677699403,1.945584,2.1197039999999996,-0.17411999999999983,True,True,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",124.433068,12.75083660083464,True,3.0,31.0,20.0,31.0,True
OV2085,OV2085,HGS,p68,P64,2.0,CCND1,ENSG00000110092,oncogene_gain_screen,11q,1.0,-0.3931782322300596,-0.3931782322300596,-0.3931782322300596,1.0,3.0,3.0,0.0,692.0,-0.013244332230059691,-0.2797202322300597,0.41403276776994036,0.34687650000000003,38.916214450867045,-0.3931782322300596,0.0,0.37993389999999994,-0.37993389999999994,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",96.86436,10.10181115019952,False,24.0,31.0,15.0,31.0,True
OV2085,OV2085,HGS,p68,P64,2.0,CDK4,ENSG00000135446,oncogene_gain_screen,12q,1.0,0.0230887677699403,0.0230887677699403,0.0230887677699403,1.0,11.0,11.0,0.0,1963.0,-0.27023623223005966,-0.9506962322300596,0.5448987677699403,0.872913,81.84867748344371,0.0230887677699403,0.0,-0.29332499999999995,0.29332499999999995,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",447.645809,10.41573488043777,False,4.0,31.0,13.0,31.0,True
OV2085,OV2085,HGS,p68,P64,2.0,CDK6,ENSG00000105810,oncogene_gain_screen,7q,1.0,0.0095547677699403,0.0095547677699403,0.0095547677699403,1.0,16.0,16.0,0.0,2700.0,0.1031107677699403,-0.6828162322300597,1.1718957677699402,0.6003968500000001,64.53074159259259,0.0095547677699403,0.0,0.093556,-0.093556,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",2.538844,10.59300015749187,False,22.0,31.0,20.0,31.0,True
OV2085,OV2085,HGS,p68,P64,2.0,MYC,ENSG00000136997,oncogene_gain_screen,8q,1.0,0.0767497677699403,0.0767497677699403,0.0767497677699403,1.0,7.0,7.0,0.0,1587.0,-0.008900632230059685,-0.6771992322300596,2.4682957677699404,0.8927585,59.93205754017305,-0.3278542322300596,0.4046039999999999,0.31895359999999995,0.08565039999999999,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",26.0040965,NA,NA,28.0,31.0,NA,0.0,True
OV2085,OV2085,HGS,p68,P64,2.0,MYCN,ENSG00000134323,oncogene_gain_screen,2p,1.0,-0.4084582322300596,-0.4084582322300596,-0.4084582322300596,1.0,4.0,4.0,0.0,973.0,-0.37582123223005964,-0.6654162322300596,2.46161576776994,1.0015934999999998,39.58033630952381,0.0727137677699403,-0.48117199999999993,-0.44853499999999996,-0.03263699999999997,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",0.614561,NA,NA,14.0,31.0,NA,0.0,True
OV2085,OV2085,HGS,p68,P64,2.0,MDM2,ENSG00000135679,oncogene_gain_screen,12q,1.0,0.0230887677699403,0.0230887677699403,0.0230887677699403,1.0,11.0,11.0,0.0,2165.0,0.1275117677699403,-0.39127123223005966,0.5893027677699403,0.59789055,80.40327256351038,0.0230887677699403,0.0,0.104423,-0.104423,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",4.3891872,NA,NA,28.0,31.0,NA,0.0,True
OV2085,OV2085,HGS,p68,P64,2.0,MDM4,ENSG00000198625,oncogene_gain_screen,1q,1.0,0.9155657677699404,0.9155657677699404,0.9155657677699404,1.0,14.0,14.0,0.0,3145.0,0.5723902677699404,0.07090276776994031,1.4437557677699402,0.4258525,167.8882958982512,0.5839967677699404,0.331569,-0.011606499999999964,0.34317549999999997,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",3.4969131,NA,NA,20.0,31.0,NA,0.0,True
OV2085,OV2085,HGS,p68,P64,2.0,ERBB2,ENSG00000141736,oncogene_gain_screen,17q,1.0,-0.20350223223005956,-0.2035022322300596,-0.2035022322300596,1.0,12.0,12.0,0.0,2686.0,-0.5540772322300597,-1.5124542322300598,0.8434897677699403,0.652577625,42.98994355919583,-0.2511382322300596,0.04763600000000004,-0.30293900000000007,0.3505750000000001,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",37.752488199999995,13.32622273451726,True,25.0,31.0,14.0,31.0,True
OV2085,OV2085,HGS,p68,P64,2.0,EGFR,ENSG00000146648,oncogene_gain_screen,7p,1.0,0.6920567677699403,0.6920567677699403,0.6920567677699403,1.0,31.0,31.0,0.0,6337.0,0.8225857677699403,-2.8336542322300597,1.8831857677699402,0.9326509999999999,106.89110463941928,0.5056227677699403,0.186434,0.316963,-0.130529,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",4.7926395,14.42817145968297,True,24.0,31.0,25.0,31.0,True
OV2085,OV2085,HGS,p68,P64,2.0,MET,ENSG00000105976,oncogene_gain_screen,7q,1.0,0.0011237677699403,0.0011237677699403,0.0011237677699403,1.0,29.0,29.0,0.0,6647.0,0.21286876776994032,-0.5896832322300597,1.2491857677699403,0.4065640000000001,92.72517802015945,0.0095547677699403,-0.008431,0.20331400000000002,-0.21174500000000002,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",2.1250867,14.4019190661099,True,27.0,31.0,15.0,31.0,True
