ensembl_gene_id,external_gene_name,gene_biotype,seq_region,primary_assembly
ENSG00000250462,LRRC37BP1,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000248121,SMURF2P1,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000257198,FAM205BP,transcribed_unprocessed_pseudogene,9,TRUE
ENSG00000218052,ADAMTS7P4,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000223606,HLA-V,transcribed_unprocessed_pseudogene,CHR_HSCHR6_MHC_DBB_CTG1,FALSE
ENSG00000255157,DEFB130C,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000177359,AC024940.2,transcribed_unprocessed_pseudogene,12,TRUE
ENSG00000250183,AC097173.1,transcribed_unprocessed_pseudogene,4,TRUE
ENSG00000236155,AL355877.1,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000204072,ARMCX7P,transcribed_unprocessed_pseudogene,X,TRUE
ENSG00000272601,AC010655.3,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000170827,CELP,transcribed_unprocessed_pseudogene,9,TRUE
ENSG00000067601,PMS2P4,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000226259,GTF2H2B,transcribed_unprocessed_pseudogene,5,TRUE
ENSG00000268849,SIGLEC22P,transcribed_unprocessed_pseudogene,19,TRUE
ENSG00000229015,AL450472.1,transcribed_unprocessed_pseudogene,X,TRUE
ENSG00000176700,SCAND2P,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000198857,HSD3BP5,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000226586,HLA-J,transcribed_unprocessed_pseudogene,CHR_HSCHR6_MHC_MCF_CTG1,FALSE
ENSG00000255303,OR5BA1P,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000240929,HIST2H2BB,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000234479,AP1B1P1,transcribed_unprocessed_pseudogene,22,TRUE
ENSG00000237439,Z83839.1,transcribed_unprocessed_pseudogene,22,TRUE
ENSG00000250878,METTL21EP,transcribed_unprocessed_pseudogene,13,TRUE
ENSG00000231752,EMBP1,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000261143,ADAMTS7P3,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000233261,FAM238A,transcribed_unprocessed_pseudogene,10,TRUE
ENSG00000169763,PRYP3,transcribed_unprocessed_pseudogene,Y,TRUE
ENSG00000258822,OR4K16P,transcribed_unprocessed_pseudogene,14,TRUE
ENSG00000274376,ADAMTS7P1,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000257542,OR7E47P,transcribed_unprocessed_pseudogene,12,TRUE
ENSG00000223345,HIST2H2BA,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000235944,ZNF815P,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000259056,DUXAP1,transcribed_unprocessed_pseudogene,2,TRUE
ENSG00000277406,AC245407.1,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000227737,OR8B1P,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000230246,SPATA31C1,transcribed_unprocessed_pseudogene,9,TRUE
ENSG00000224045,PAEPP1,transcribed_unprocessed_pseudogene,9,TRUE
ENSG00000185495,AC138393.1,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000284740,AL645728.2,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000185684,EP400P1,transcribed_unprocessed_pseudogene,12,TRUE
ENSG00000274775,Z82195.2,transcribed_unprocessed_pseudogene,X,TRUE
ENSG00000272710,AC133041.1,transcribed_unprocessed_pseudogene,3,TRUE
ENSG00000254610,AC004923.1,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000267640,AC016582.3,transcribed_unprocessed_pseudogene,19,TRUE
ENSG00000226870,BX276092.2,transcribed_unprocessed_pseudogene,X,TRUE
ENSG00000255319,ENPP7P8,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000226472,AC008013.1,transcribed_unprocessed_pseudogene,12,TRUE
ENSG00000226287,TMEM191A,transcribed_unprocessed_pseudogene,22,TRUE
ENSG00000180385,EMC3-AS1,transcribed_unprocessed_pseudogene,3,TRUE
ENSG00000179799,OR7E22P,transcribed_unprocessed_pseudogene,3,TRUE
ENSG00000267500,ZNF887P,transcribed_unprocessed_pseudogene,19,TRUE
ENSG00000229887,HNRNPA1P6,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000276756,AC245595.2,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000231976,FAM238B,transcribed_unprocessed_pseudogene,10,TRUE
ENSG00000214646,AC104758.1,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000260139,CSPG4P13,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000254978,ALG1L9P,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000284660,AC092902.6,transcribed_unprocessed_pseudogene,3,TRUE
ENSG00000187812,AC019294.1,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000250687,AC146944.2,transcribed_unprocessed_pseudogene,5,TRUE
ENSG00000240031,OR9A3P,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000237621,OR9A1P,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000241361,SLC25A24P1,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000214176,PLEKHM1P1,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000283537,AC073264.3,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000258367,CR383656.13,transcribed_unprocessed_pseudogene,14,TRUE
ENSG00000257171,CR383658.2,transcribed_unprocessed_pseudogene,14,TRUE
ENSG00000275462,LILRP2,transcribed_unprocessed_pseudogene,CHR_HSCHR19LRC_PGF2_CTG3_1,FALSE
ENSG00000240338,AC009078.2,transcribed_unprocessed_pseudogene,16,TRUE
ENSG00000215398,CR383658.1,transcribed_unprocessed_pseudogene,14,TRUE
ENSG00000241859,ANOS2P,transcribed_unprocessed_pseudogene,Y,TRUE
ENSG00000250770,AC005865.2,transcribed_unprocessed_pseudogene,12,TRUE
ENSG00000242294,STAG3L5P,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000238166,AC022748.1,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000235333,PVRIG2P,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000237268,AC092447.7,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000245958,AC093752.1,transcribed_unprocessed_pseudogene,4,TRUE
ENSG00000267343,ZNF833P,transcribed_unprocessed_pseudogene,19,TRUE
ENSG00000229386,OR8B9P,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000173295,FAM86B3P,transcribed_unprocessed_pseudogene,8,TRUE
ENSG00000260404,AC110079.1,transcribed_unprocessed_pseudogene,4,TRUE
ENSG00000284673,AC092865.3,transcribed_unprocessed_pseudogene,12,TRUE
ENSG00000182841,RRP7BP,transcribed_unprocessed_pseudogene,22,TRUE
ENSG00000275396,PMCHL2,transcribed_unprocessed_pseudogene,CHR_HSCHR5_2_CTG1_1,FALSE
ENSG00000223372,HLA-DPB2,transcribed_unprocessed_pseudogene,CHR_HSCHR6_MHC_MCF_CTG1,FALSE
ENSG00000241278,ENPP7P4,transcribed_unprocessed_pseudogene,3,TRUE
ENSG00000218358,RAET1K,transcribed_unprocessed_pseudogene,6,TRUE
ENSG00000234460,AL772337.3,transcribed_unprocessed_pseudogene,9,TRUE
ENSG00000254613,OR6M2P,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000188755,TBC1D3P2,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000220785,MTMR9LP,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000203664,OR2W5,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000106610,STAG3L4,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000233437,AC118758.1,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000261279,ULK4P1,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000203408,OR6C71P,transcribed_unprocessed_pseudogene,12,TRUE
ENSG00000234232,AC243772.3,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000159904,ZNF890P,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000272419,AC241585.2,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000154608,CEP170P1,transcribed_unprocessed_pseudogene,4,TRUE
ENSG00000188599,NPIPP1,transcribed_unprocessed_pseudogene,16,TRUE
ENSG00000240225,ZNF542P,transcribed_unprocessed_pseudogene,19,TRUE
ENSG00000243753,HLA-L,transcribed_unprocessed_pseudogene,6,TRUE
ENSG00000227300,KRT16P2,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000131885,KRT17P1,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000205312,KRT17P4,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000275695,UBE2Q2P6,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000255769,GOLGA2P10,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000188029,CTSL3P,transcribed_unprocessed_pseudogene,9,TRUE
ENSG00000276710,CSPG4P10,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000237276,ANO7L1,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000237743,FBP2P1,transcribed_unprocessed_pseudogene,9,TRUE
ENSG00000263887,AC053481.2,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000183458,AC138932.1,transcribed_unprocessed_pseudogene,16,TRUE
ENSG00000277741,GOLGA6L17P,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000264257,KIR3DP1,transcribed_unprocessed_pseudogene,19,TRUE
ENSG00000198155,ZNF876P,transcribed_unprocessed_pseudogene,4,TRUE
ENSG00000128438,TBC1D27P,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000213181,OR10N1P,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000214796,AC098934.1,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000259429,UBE2Q2P2,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000198452,OR14L1P,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000263206,KYNUP3,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000243040,RBMY2FP,transcribed_unprocessed_pseudogene,Y,TRUE
ENSG00000269021,AC063977.5,transcribed_unprocessed_pseudogene,19,TRUE
ENSG00000234795,RFTN1P1,transcribed_unprocessed_pseudogene,Y,TRUE
ENSG00000264057,AC103810.1,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000230524,COL6A4P1,transcribed_unprocessed_pseudogene,3,TRUE
ENSG00000166787,SAA3P,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000284964,AC242842.2,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000176826,FKBP9P1,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000272595,OR10AH1P,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000243970,PPIEL,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000243492,HLA-L,transcribed_unprocessed_pseudogene,CHR_HSCHR6_MHC_COX_CTG1,FALSE
ENSG00000179766,ATP8B5P,transcribed_unprocessed_pseudogene,9,TRUE
ENSG00000229715,EEF1DP3,transcribed_unprocessed_pseudogene,13,TRUE
ENSG00000240935,PLGLA,transcribed_unprocessed_pseudogene,2,TRUE
ENSG00000237093,BX247900.1,transcribed_unprocessed_pseudogene,CHR_HSCHR6_MHC_SSTO_CTG1,FALSE
ENSG00000214837,LINC01347,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000215834,FMO9P,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000215302,AC127502.1,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000160766,GBAP1,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000230373,GOLGA6L5P,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000235370,DNM1P51,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000244657,AC008267.7,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000251451,GTF2IP9,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000230598,AL645937.3,transcribed_unprocessed_pseudogene,6,TRUE
ENSG00000246596,AC139795.1,transcribed_unprocessed_pseudogene,5,TRUE
ENSG00000285323,AL158066.2,transcribed_unprocessed_pseudogene,13,TRUE
ENSG00000241717,VWFP1,transcribed_unprocessed_pseudogene,22,TRUE
ENSG00000229009,TMPRSS11GP,transcribed_unprocessed_pseudogene,4,TRUE
ENSG00000259479,SORD2P,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000237906,MUPP,transcribed_unprocessed_pseudogene,9,TRUE
ENSG00000284727,AC116562.4,transcribed_unprocessed_pseudogene,4,TRUE
ENSG00000283559,AC139491.6,transcribed_unprocessed_pseudogene,5,TRUE
ENSG00000267220,AC011447.2,transcribed_unprocessed_pseudogene,19,TRUE
ENSG00000285102,AC021066.3,transcribed_unprocessed_pseudogene,12,TRUE
ENSG00000259404,EFL1P1,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000161643,SIGLEC16,transcribed_unprocessed_pseudogene,19,TRUE
ENSG00000277147,LINC00869,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000250271,AC068647.2,transcribed_unprocessed_pseudogene,3,TRUE
ENSG00000259538,UBE2Q2P11,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000232022,FAAHP1,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000225678,AP000619.1,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000253981,ALG1L13P,transcribed_unprocessed_pseudogene,8,TRUE
ENSG00000234442,BX276092.5,transcribed_unprocessed_pseudogene,X,TRUE
ENSG00000214313,AZGP1P1,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000214174,AMZ2P1,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000262583,AC009163.5,transcribed_unprocessed_pseudogene,16,TRUE
ENSG00000099725,PRKY,transcribed_unprocessed_pseudogene,Y,TRUE
ENSG00000204529,GUCY2EP,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000277710,NBEAP5,transcribed_unprocessed_pseudogene,14,TRUE
ENSG00000260105,AOC4P,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000231584,FAHD2CP,transcribed_unprocessed_pseudogene,2,TRUE
ENSG00000204177,BMS1P1,transcribed_unprocessed_pseudogene,10,TRUE
ENSG00000265366,GLUD1P2,transcribed_unprocessed_pseudogene,10,TRUE
ENSG00000280913,CTSLP2,transcribed_unprocessed_pseudogene,10,TRUE
ENSG00000228294,BMS1P17,transcribed_unprocessed_pseudogene,14,TRUE
ENSG00000214081,CYP4F30P,transcribed_unprocessed_pseudogene,2,TRUE
ENSG00000240253,FAR2P3,transcribed_unprocessed_pseudogene,2,TRUE
ENSG00000260128,ULK4P2,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000238021,ARMC4P1,transcribed_unprocessed_pseudogene,10,TRUE
ENSG00000196472,AC111000.1,transcribed_unprocessed_pseudogene,4,TRUE
ENSG00000250420,AACSP1,transcribed_unprocessed_pseudogene,5,TRUE
ENSG00000272887,CSPG4P5,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000272937,OR6U2P,transcribed_unprocessed_pseudogene,12,TRUE
ENSG00000276067,AC009542.2,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000261303,AC022748.2,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000204663,CST13P,transcribed_unprocessed_pseudogene,20,TRUE
ENSG00000125631,HTR5BP,transcribed_unprocessed_pseudogene,2,TRUE
ENSG00000283050,GTF2IP12,transcribed_unprocessed_pseudogene,4,TRUE
ENSG00000264538,SUZ12P1,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000250251,PKD1P6,transcribed_unprocessed_pseudogene,16,TRUE
ENSG00000231431,FAR2P4,transcribed_unprocessed_pseudogene,2,TRUE
ENSG00000135477,KRT87P,transcribed_unprocessed_pseudogene,12,TRUE
ENSG00000231827,AL513523.2,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000169040,PMCHL2,transcribed_unprocessed_pseudogene,5,TRUE
ENSG00000250771,AC106865.1,transcribed_unprocessed_pseudogene,4,TRUE
ENSG00000260078,AC007342.3,transcribed_unprocessed_pseudogene,16,TRUE
ENSG00000160172,FAM86C2P,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000282630,YWHAEP7,transcribed_unprocessed_pseudogene,CHR_HSCHR17_7_CTG4,FALSE
ENSG00000273715,AC138827.1,transcribed_unprocessed_pseudogene,CHR_HSCHR5_2_CTG1_1,FALSE
ENSG00000257489,AC010203.1,transcribed_unprocessed_pseudogene,12,TRUE
ENSG00000283156,AC068620.3,transcribed_unprocessed_pseudogene,4,TRUE
ENSG00000226145,KRT16P6,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000203878,CHIAP2,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000239882,CYP21A1P,transcribed_unprocessed_pseudogene,CHR_HSCHR6_MHC_SSTO_CTG1,FALSE
ENSG00000153923,CLCA3P,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000276794,AC108108.1,transcribed_unprocessed_pseudogene,CHR_HSCHR5_2_CTG1_1,FALSE
ENSG00000284603,AC105233.4,transcribed_unprocessed_pseudogene,8,TRUE
ENSG00000249188,ENPP7P1,transcribed_unprocessed_pseudogene,8,TRUE
ENSG00000257896,AC093012.1,transcribed_unprocessed_pseudogene,12,TRUE
ENSG00000255277,ABCC6P2,transcribed_unprocessed_pseudogene,16,TRUE
ENSG00000224227,OR2L1P,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000251491,OR7E28P,transcribed_unprocessed_pseudogene,2,TRUE
ENSG00000255085,AF186192.2,transcribed_unprocessed_pseudogene,8,TRUE
ENSG00000281144,AC225613.1,transcribed_unprocessed_pseudogene,CHR_HSCHR17_1_CTG5,FALSE
ENSG00000284671,AC009093.9,transcribed_unprocessed_pseudogene,16,TRUE
ENSG00000260908,AC009093.3,transcribed_unprocessed_pseudogene,16,TRUE
ENSG00000239402,CYP4F62P,transcribed_unprocessed_pseudogene,2,TRUE
ENSG00000255622,PCDHB17P,transcribed_unprocessed_pseudogene,5,TRUE
ENSG00000229180,AC006001.3,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000230189,AC008267.2,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000265018,AGAP12P,transcribed_unprocessed_pseudogene,10,TRUE
ENSG00000280840,PMCHL2,transcribed_unprocessed_pseudogene,CHR_HSCHR5_1_CTG1_1,FALSE
ENSG00000273225,FAM25BP,transcribed_unprocessed_pseudogene,10,TRUE
ENSG00000282271,AL031601.3,transcribed_unprocessed_pseudogene,CHR_HSCHR10_1_CTG3,FALSE
ENSG00000167494,NOS2P2,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000154874,CCDC144B,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000277271,GU182352.3,transcribed_unprocessed_pseudogene,CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1,FALSE
ENSG00000215154,AC141586.1,transcribed_unprocessed_pseudogene,16,TRUE
ENSG00000273808,ABCC6P2,transcribed_unprocessed_pseudogene,CHR_HSCHR16_1_CTG1,FALSE
ENSG00000203492,AL645937.1,transcribed_unprocessed_pseudogene,6,TRUE
ENSG00000272281,TPTE2P2,transcribed_unprocessed_pseudogene,13,TRUE
ENSG00000285160,AL139082.2,transcribed_unprocessed_pseudogene,13,TRUE
ENSG00000229754,CXCR2P1,transcribed_unprocessed_pseudogene,2,TRUE
ENSG00000259271,ANKRD62P1,transcribed_unprocessed_pseudogene,22,TRUE
ENSG00000261556,SMG1P7,transcribed_unprocessed_pseudogene,16,TRUE
ENSG00000176134,AL445665.1,transcribed_unprocessed_pseudogene,9,TRUE
ENSG00000228522,AL845321.1,transcribed_unprocessed_pseudogene,9,TRUE
ENSG00000254576,OR4C1P,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000133624,ZNF767P,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000248406,AC008758.3,transcribed_unprocessed_pseudogene,19,TRUE
ENSG00000284627,AC079781.4,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000234074,HLA-J,transcribed_unprocessed_pseudogene,CHR_HSCHR6_MHC_DBB_CTG1,FALSE
ENSG00000273656,AC139494.1,transcribed_unprocessed_pseudogene,CHR_HSCHR5_2_CTG1_1,FALSE
ENSG00000244050,DEFB109F,transcribed_unprocessed_pseudogene,12,TRUE
ENSG00000276975,HYDIN2,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000273340,MICE,transcribed_unprocessed_pseudogene,6,TRUE
ENSG00000244301,AOX3P,transcribed_unprocessed_pseudogene,2,TRUE
ENSG00000243995,AL035660.2,transcribed_unprocessed_pseudogene,20,TRUE
ENSG00000225980,OR7E19P,transcribed_unprocessed_pseudogene,19,TRUE
ENSG00000255425,OR8G3P,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000237265,BX276092.7,transcribed_unprocessed_pseudogene,X,TRUE
ENSG00000204787,REG1CP,transcribed_unprocessed_pseudogene,2,TRUE
ENSG00000234761,AC096632.2,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000186162,CIDECP,transcribed_unprocessed_pseudogene,3,TRUE
ENSG00000254751,TRIM64DP,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000254717,GLYATL1P2,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000225868,AC016582.1,transcribed_unprocessed_pseudogene,19,TRUE
ENSG00000238105,GOLGA2P5,transcribed_unprocessed_pseudogene,12,TRUE
ENSG00000251090,OR5AC4P,transcribed_unprocessed_pseudogene,3,TRUE
ENSG00000229529,HLA-V,transcribed_unprocessed_pseudogene,CHR_HSCHR6_MHC_SSTO_CTG1,FALSE
ENSG00000197083,ZNF300P1,transcribed_unprocessed_pseudogene,5,TRUE
ENSG00000249896,LINC02495,transcribed_unprocessed_pseudogene,4,TRUE
ENSG00000276141,WHAMMP3,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000234585,CCT6P3,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000277835,KIR3DP1,transcribed_unprocessed_pseudogene,CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1,FALSE
ENSG00000205360,MT1CP,transcribed_unprocessed_pseudogene,16,TRUE
ENSG00000224761,AL117339.1,transcribed_unprocessed_pseudogene,10,TRUE
ENSG00000282183,GOLGA2P10,transcribed_unprocessed_pseudogene,CHR_HSCHR15_5_CTG8,FALSE
ENSG00000238241,CCR12P,transcribed_unprocessed_pseudogene,13,TRUE
ENSG00000223760,MED15P9,transcribed_unprocessed_pseudogene,2,TRUE
ENSG00000143429,AC116050.1,transcribed_unprocessed_pseudogene,2,TRUE
ENSG00000268153,AC005176.1,transcribed_unprocessed_pseudogene,19,TRUE
ENSG00000248334,WHAMMP2,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000232431,AC055876.1,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000261377,PDCD6IPP2,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000283236,AC074141.1,transcribed_unprocessed_pseudogene,19,TRUE
ENSG00000230572,AC027612.2,transcribed_unprocessed_pseudogene,2,TRUE
ENSG00000233448,PMS2P9,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000225685,TSPY5P,transcribed_unprocessed_pseudogene,Y,TRUE
ENSG00000218690,HIST1H2APS4,transcribed_unprocessed_pseudogene,6,TRUE
ENSG00000242435,UPK3BP1,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000214439,FAM185BP,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000277529,NF1P10,transcribed_unprocessed_pseudogene,14,TRUE
ENSG00000257853,MED15P1,transcribed_unprocessed_pseudogene,14,TRUE
ENSG00000170089,AC106795.1,transcribed_unprocessed_pseudogene,5,TRUE
ENSG00000235618,FAM21EP,transcribed_unprocessed_pseudogene,10,TRUE
ENSG00000253882,AC099548.2,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000223439,HLA-J,transcribed_unprocessed_pseudogene,CHR_HSCHR6_MHC_MANN_CTG1,FALSE
ENSG00000270433,H3F3AP2,transcribed_unprocessed_pseudogene,14,TRUE
ENSG00000165121,AL353743.1,transcribed_unprocessed_pseudogene,9,TRUE
ENSG00000174353,STAG3L3,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000146001,PCDHB18P,transcribed_unprocessed_pseudogene,5,TRUE
ENSG00000262096,PCDHB19P,transcribed_unprocessed_pseudogene,5,TRUE
ENSG00000214344,OR4F13P,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000276906,CU467612.1,transcribed_unprocessed_pseudogene,CHR_HSCHR19LRC_PGF2_CTG3_1,FALSE
ENSG00000219926,OR7E104P,transcribed_unprocessed_pseudogene,13,TRUE
ENSG00000283709,FAM238C,transcribed_unprocessed_pseudogene,10,TRUE
ENSG00000234834,HLA-DPB2,transcribed_unprocessed_pseudogene,CHR_HSCHR6_MHC_QBL_CTG1,FALSE
ENSG00000243967,NBPF5P,transcribed_unprocessed_pseudogene,1,TRUE
ENSG00000183122,OR2A3P,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000171658,NMRAL2P,transcribed_unprocessed_pseudogene,3,TRUE
ENSG00000227835,CARM1P1,transcribed_unprocessed_pseudogene,9,TRUE
ENSG00000237510,GPAT2P1,transcribed_unprocessed_pseudogene,2,TRUE
ENSG00000232511,OR2AH1P,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000275340,FGD5P1,transcribed_unprocessed_pseudogene,3,TRUE
ENSG00000198217,OR51H2P,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000249504,PCDHA14,transcribed_unprocessed_pseudogene,5,TRUE
ENSG00000263142,LRRC37A17P,transcribed_unprocessed_pseudogene,17,TRUE
ENSG00000197588,KLKP1,transcribed_unprocessed_pseudogene,19,TRUE
ENSG00000275593,KIR3DP1,transcribed_unprocessed_pseudogene,CHR_HSCHR19KIR_G248_A_HAP_CTG3_1,FALSE
ENSG00000182021,AL591379.1,transcribed_unprocessed_pseudogene,9,TRUE
ENSG00000251669,FAM86EP,transcribed_unprocessed_pseudogene,4,TRUE
ENSG00000262461,SPDYE9P,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000168852,TPTE2P5,transcribed_unprocessed_pseudogene,13,TRUE
ENSG00000274167,AL031601.2,transcribed_unprocessed_pseudogene,10,TRUE
ENSG00000275255,KIR3DP1,transcribed_unprocessed_pseudogene,CHR_HSCHR19KIR_G085_A_HAP_CTG3_1,FALSE
ENSG00000260062,GOLGA2P11,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000272556,GTF2IP13,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000283101,BMS1P21,transcribed_unprocessed_pseudogene,10,TRUE
ENSG00000230583,GTF2IRD1P1,transcribed_unprocessed_pseudogene,7,TRUE
ENSG00000260357,DNM1P34,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000259658,AC027559.1,transcribed_unprocessed_pseudogene,15,TRUE
ENSG00000272714,AL139098.2,transcribed_unprocessed_pseudogene,6,TRUE
ENSG00000229689,AC009237.3,transcribed_unprocessed_pseudogene,2,TRUE
ENSG00000197984,OR51A8P,transcribed_unprocessed_pseudogene,11,TRUE
ENSG00000180747,SMG1P3,transcribed_unprocessed_pseudogene,16,TRUE
ENSG00000250154,MICE,transcribed_unprocessed_pseudogene,CHR_HSCHR6_MHC_MANN_CTG1,FALSE
ENSG00000214776,AC092821.1,transcribed_unprocessed_pseudogene,12,TRUE
