cell_line,subtype,chromosome,start,end,probes,weight,log2_raw,log2c,log2c_auto
TOV3133D,HGS,chr1,185923339,200412908,596,508.791,-0.0485006,-0.07237317068391866,-0.05152066620251518
TOV3133D,HGS,chr1,200553221,200921399,76,65.0918,0.502855,0.47898242931608137,0.4998349337974849
TOV3133D,HGS,chr1,200921695,201153950,72,43.3922,-0.32288,-0.3467525706839187,-0.32590006620251516
TOV3133D,HGS,chr1,201193194,201224896,39,20.3325,-1.19383,-1.2177025706839186,-1.1968500662025152
TOV3133D,HGS,chr1,201228275,202605803,232,158.408,-0.0286033,-0.052475870683918666,-0.03162336620251518
TOV3133D,HGS,chr1,202727437,208217528,895,620.966,0.758608,0.7347354293160813,0.7555879337974848
TOV3133D,HGS,chr1,208217806,224130627,941,755.322,9.79327e-4,-0.02289324368391867,-0.002040739202515178
TOV3133D,HGS,chr1,224134063,229659318,476,361.953,0.856611,0.8327384293160813,0.8535909337974849
TOV3133D,HGS,chr1,230049114,235380189,354,272.917,0.414265,0.3903924293160813,0.41124493379748484
TOV3133D,HGS,chr1,235401442,236604144,189,153.112,0.165141,0.14126842931608136,0.16212093379748482
TOV3133D,HGS,chr1,236717792,241879353,338,276.917,-0.198111,-0.22198357068391866,-0.2011310662025152
TOV3133D,HGS,chr1,241881863,246905720,305,250.382,0.0965354,0.07266282931608133,0.09351533379748482
TOV3133D,HGS,chr1,246907532,248239395,182,136.347,-0.428768,-0.45264057068391866,-0.43178806620251514
TOV3133D,HGS,chr1,248239395,248937126,97,73.441,-0.0218065,-0.04567907068391867,-0.02482656620251518
TOV3133D,HGS,chr2,41500,8943325,295,221.309,-0.414683,-0.4385555706839187,-0.4177030662025152
TOV3133D,HGS,chr2,8958417,10066029,128,103.925,0.258308,0.2344354293160813,0.2552879337974848
TOV3133D,HGS,chr2,10083740,12199266,183,132.829,-0.38279,-0.4066625706839187,-0.3858100662025152
TOV3133D,HGS,chr2,12718260,15613348,89,72.7536,0.173939,0.15006642931608133,0.17091893379748482
TOV3133D,HGS,chr2,15617190,25956493,575,448.41,-0.414039,-0.43791157068391867,-0.41705906620251515
TOV3133D,HGS,chr2,25981130,28675971,613,431.97,0.00637705,-0.017495520683918665,0.003356983797484822
TOV3133D,HGS,chr2,28682635,31533806,245,176.572,0.439443,0.4155704293160813,0.4364229337974848
TOV3133D,HGS,chr2,31734674,37232305,393,319.796,0.888265,0.8643924293160813,0.8852449337974848
TOV3133D,HGS,chr2,37236033,44201621,484,397.088,0.434752,0.41087942931608135,0.43173193379748487
TOV3133D,HGS,chr2,44201621,54667724,522,425.628,0.0530465,0.029173929316081336,0.05002643379748482
TOV3133D,HGS,chr2,54668337,55026704,59,44.906,0.76181,0.7379374293160813,0.7587899337974848
TOV3133D,HGS,chr2,55026704,64108378,531,447.85,0.164705,0.1408324293160813,0.1616849337974848
TOV3133D,HGS,chr2,64455277,64636881,38,33.1827,1.02684,1.0029674293160813,1.0238199337974847
TOV3133D,HGS,chr2,64973381,92034838,1880,1392.23,0.0482196,0.024347029316081334,0.04519953379748482
TOV3133D,HGS,chr2,94795789,108621527,1273,956.902,0.118257,0.09438442931608133,0.11523693379748483
TOV3133D,HGS,chr2,108655043,109398757,92,72.7085,0.558558,0.5346854293160813,0.5555379337974848
TOV3133D,HGS,chr2,109453205,110674395,201,154.951,1.09686,1.0729874293160813,1.0938399337974847
TOV3133D,HGS,chr2,110680037,112311990,147,113.587,0.0363352,0.01246262931608133,0.03331513379748482
TOV3133D,HGS,chr2,112322593,112422723,45,37.5593,0.887929,0.8640564293160813,0.8849089337974848
TOV3133D,HGS,chr2,112485838,138572942,1372,1029.41,0.0240011,1.2852931608133347e-4,0.020981033797484824
TOV3133D,HGS,chr2,138670871,144520335,174,147.218,1.03947,1.0155974293160812,1.0364499337974846
TOV3133D,HGS,chr2,146587955,173956272,1971,1633.62,0.0499691,0.026096529316081335,0.04694903379748482
TOV3133D,HGS,chr2,174044117,174720372,72,56.1225,0.67763,0.6537574293160813,0.6746099337974848
TOV3133D,HGS,chr2,174748067,181475127,897,752.875,0.0286964,0.004823829316081333,0.025676333797484824
TOV3133D,HGS,chr2,181475127,189100222,427,365.91,0.468613,0.4447404293160813,0.46559293379748484
TOV3133D,HGS,chr2,189104168,199271879,623,524.39,0.0741365,0.05026392931608133,0.07111643379748482
TOV3133D,HGS,chr2,199272169,207613484,940,757.692,-0.502041,-0.5259135706839186,-0.5050610662025151
TOV3133D,HGS,chr2,207620590,208168505,47,34.7832,0.16591,0.14203742931608132,0.16288993379748481
TOV3133D,HGS,chr2,208170881,218072556,641,509.015,-0.604194,-0.6280665706839187,-0.6072140662025152
TOV3133D,HGS,chr2,218072709,218534757,121,83.2111,0.0231997,-6.728706839186673e-4,0.020179633797484824
TOV3133D,HGS,chr2,218546142,234070070,1432,1042.28,-0.580924,-0.6047965706839187,-0.5839440662025152
TOV3133D,HGS,chr2,234492969,235572093,14,10.9377,0.650797,0.6269244293160813,0.6477769337974848
TOV3133D,HGS,chr2,235709105,238184151,239,168.965,-0.452621,-0.4764935706839187,-0.45564106620251515
TOV3133D,HGS,chr2,238185133,239402130,76,51.073,0.369154,0.3452814293160813,0.3661339337974848
TOV3133D,HGS,chr2,239578415,242175714,244,150.529,-0.480952,-0.5048245706839186,-0.48397206620251515
TOV3133D,HGS,chr3,319719,23893395,1414,1048.43,-0.533962,-0.5578345706839187,-0.5369820662025152
TOV3133D,HGS,chr3,23900746,27720367,188,159.238,0.155038,0.13116542931608133,0.15201793379748482
TOV3133D,HGS,chr3,28263233,36485117,332,259.854,-0.554829,-0.5787015706839187,-0.5578490662025152
TOV3133D,HGS,chr3,36486069,42639524,712,525.719,0.0576958,0.03382322931608133,0.05467573379748482
TOV3133D,HGS,chr3,42639524,45946974,396,301.078,-0.507558,-0.5314305706839186,-0.5105780662025151
TOV3133D,HGS,chr3,45946974,47123019,208,148.335,0.139824,0.11595142931608134,0.13680393379748482
TOV3133D,HGS,chr3,47123019,52249861,1079,700.011,-0.481779,-0.5056515706839186,-0.48479906620251517
TOV3133D,HGS,chr3,52254421,52473866,99,59.5761,0.135126,0.11125342931608133,0.1321059337974848
TOV3133D,HGS,chr3,52476400,63675687,916,703.609,-0.456743,-0.4806155706839187,-0.45976306620251517
TOV3133D,HGS,chr3,63819411,67520677,192,148.517,-0.0490481,-0.07292067068391866,-0.05206816620251518
TOV3133D,HGS,chr3,67528074,90257378,514,409.732,-0.497576,-0.5214485706839187,-0.5005960662025152
TOV3133D,HGS,chr3,93874202,100886352,403,336.525,0.336478,0.3126054293160813,0.33345793379748484
TOV3133D,HGS,chr3,100898705,108052004,226,189.239,0.713776,0.6899034293160813,0.7107559337974848
TOV3133D,HGS,chr3,108055440,123162051,1228,994.588,0.376862,0.3529894293160813,0.3738419337974848
TOV3133D,HGS,chr3,123209186,129976920,725,510.386,0.826372,0.8024994293160813,0.8233519337974848
TOV3133D,HGS,chr3,130021643,131696678,208,167.866,0.271543,0.2476704293160813,0.2685229337974848
TOV3133D,HGS,chr3,131699827,151416482,1323,1067.48,0.675628,0.6517554293160813,0.6726079337974848
TOV3133D,HGS,chr3,151425592,159853518,435,362.32,0.393592,0.3697194293160813,0.39057193379748484
TOV3133D,HGS,chr3,159866099,162855434,126,105.039,1.36771,1.3438374293160813,1.3646899337974847
TOV3133D,HGS,chr3,164001547,168812523,155,131.213,0.357125,0.33325242931608134,0.35410493379748487
TOV3133D,HGS,chr3,168817630,169775895,42,34.499,1.01575,0.9918774293160812,1.0127299337974847
TOV3133D,HGS,chr3,169778742,182919449,587,488.975,0.420996,0.3971234293160813,0.4179759337974848
TOV3133D,HGS,chr3,182943667,187074365,662,476.513,0.753088,0.7292154293160813,0.7500679337974848
TOV3133D,HGS,chr3,187075470,198228398,756,577.801,0.542617,0.5187444293160813,0.5395969337974849
TOV3133D,HGS,chr4,59370,5446825,503,348.33,-0.400037,-0.42390957068391866,-0.40305706620251514
TOV3133D,HGS,chr4,5456712,6383474,96,61.6439,0.252796,0.22892342931608134,0.24977593379748483
TOV3133D,HGS,chr4,6588980,31142644,917,702.874,-0.480612,-0.5044845706839186,-0.48363206620251514
TOV3133D,HGS,chr4,36067342,39552221,284,232.739,-0.483843,-0.5077155706839187,-0.4868630662025152
TOV3133D,HGS,chr4,39556346,40436663,88,72.9074,0.278923,0.2550504293160813,0.2759029337974848
TOV3133D,HGS,chr4,40463594,47603712,272,226.331,-0.568204,-0.5920765706839187,-0.5712240662025152
TOV3133D,HGS,chr4,47623505,57010552,598,497.033,-0.0659111,-0.08978367068391867,-0.06893116620251517
TOV3133D,HGS,chr4,57010695,65601830,89,75.0492,-0.318934,-0.3428065706839187,-0.32195406620251515
TOV3133D,HGS,chr4,65601830,68477678,135,115.665,0.381977,0.35810442931608133,0.37895693379748485
TOV3133D,HGS,chr4,68478797,69419215,83,67.7732,-0.0957946,-0.11966717068391866,-0.09881466620251517
TOV3133D,HGS,chr4,69422924,70070540,55,47.1428,0.520769,0.49689642931608136,0.5177489337974849
TOV3133D,HGS,chr4,70081423,71030147,130,105.628,0.89155,0.8676774293160813,0.8885299337974848
TOV3133D,HGS,chr4,71236470,86741844,1065,875.144,-0.70499,-0.7288625706839187,-0.7080100662025152
TOV3133D,HGS,chr4,86744924,93830452,385,312.736,-0.0717328,-0.09560537068391867,-0.07475286620251517
TOV3133D,HGS,chr4,93830452,95352866,80,67.5382,0.778503,0.7546304293160813,0.7754829337974848
TOV3133D,HGS,chr4,95536898,103658428,380,315.493,-1.52593,-1.5498025706839187,-1.5289500662025153
TOV3133D,HGS,chr4,103719099,109050241,244,200.834,-0.489637,-0.5135095706839187,-0.49265706620251515
TOV3133D,HGS,chr4,109300515,109718805,41,34.0641,-1.63894,-1.6628125706839187,-1.6419600662025153
TOV3133D,HGS,chr4,109740888,140701678,1205,996.818,-0.519998,-0.5438705706839186,-0.5230180662025151
TOV3133D,HGS,chr4,140865522,146641013,276,229.836,0.366691,0.3428184293160813,0.36367093379748483
TOV3133D,HGS,chr4,146641608,150584202,129,106.774,-0.635103,-0.6589755706839187,-0.6381230662025151
TOV3133D,HGS,chr4,150584202,154799592,360,291.497,0.182195,0.15832242931608131,0.1791749337974848
TOV3133D,HGS,chr4,154826671,185740112,1119,921.525,-0.550304,-0.5741765706839187,-0.5533240662025152
TOV3133D,HGS,chr4,185775195,186194656,25,19.0154,0.335789,0.3119164293160813,0.33276893379748484
TOV3133D,HGS,chr4,186195943,190060527,148,115.252,-0.553824,-0.5776965706839187,-0.5568440662025151
TOV3133D,HGS,chr5,90456,3599474,165,100.292,1.263,1.2391274293160812,1.2599799337974846
TOV3133D,HGS,chr5,3600909,33455125,788,606.083,0.780991,0.7571184293160813,0.7779709337974848
TOV3133D,HGS,chr5,33455523,38812984,490,401.31,1.06549,1.0416174293160814,1.0624699337974848
TOV3133D,HGS,chr5,38822988,42713573,270,225.509,0.396582,0.3727094293160813,0.39356193379748483
TOV3133D,HGS,chr5,42717984,45645636,131,104.788,0.877599,0.8537264293160813,0.8745789337974849
TOV3133D,HGS,chr5,50399179,65589826,677,574.377,-0.527421,-0.5512935706839187,-0.5304410662025152
TOV3133D,HGS,chr5,65591375,71259313,514,382.835,0.0687043,0.04483172931608133,0.06568423379748482
TOV3133D,HGS,chr5,71375788,77059799,496,414.464,-0.574201,-0.5980735706839186,-0.5772210662025151
TOV3133D,HGS,chr5,77061635,77629757,44,34.8287,0.60782,0.5839474293160813,0.6047999337974849
TOV3133D,HGS,chr5,77691355,116716686,1579,1319.96,-0.549029,-0.5729015706839187,-0.5520490662025151
TOV3133D,HGS,chr5,118840879,119456441,61,51.0729,0.0963137,0.07244112931608133,0.09329363379748483
TOV3133D,HGS,chr5,119473860,119635139,25,20.8701,-0.836269,-0.8601415706839187,-0.8392890662025152
TOV3133D,HGS,chr5,120685879,126918197,209,170.007,0.409813,0.3859404293160813,0.4067929337974848
TOV3133D,HGS,chr5,127047668,140861593,1407,1070.45,0.0831564,0.05928382931608134,0.08013633379748483
TOV3133D,HGS,chr5,140869290,141478264,310,217.965,0.377763,0.35389042931608133,0.37474293379748486
TOV3133D,HGS,chr5,141478264,146129167,258,185.776,-0.127601,-0.15147357068391865,-0.13062106620251518
TOV3133D,HGS,chr5,146129965,154685990,809,577.782,0.289674,0.2658014293160813,0.28665393379748483
TOV3133D,HGS,chr5,154712875,174562139,924,691.135,-0.0558857,-0.07975827068391866,-0.058905766202515183
TOV3133D,HGS,chr5,174729098,177751100,314,206.545,1.24802,1.2241474293160812,1.2449999337974846
TOV3133D,HGS,chr5,177753089,179522739,157,109.893,0.72062,0.6967474293160814,0.7175999337974849
TOV3133D,HGS,chr5,179522739,180575878,147,107.616,1.48427,1.4603974293160813,1.4812499337974847
TOV3133D,HGS,chr5,180576090,180902486,31,22.8777,0.288932,0.26505942931608134,0.28591193379748486
TOV3133D,HGS,chr5,180908575,181472506,56,44.5479,-0.414767,-0.4386395706839187,-0.41778706620251516
TOV3133D,HGS,chr6,105905,14135291,782,599.799,0.159772,0.13589942931608134,0.1567519337974848
TOV3133D,HGS,chr6,14135389,16761500,69,49.8106,1.10585,1.0819774293160813,1.1028299337974847
TOV3133D,HGS,chr6,17102196,19840265,152,120.961,0.158952,0.13507942931608136,0.15593193379748482
TOV3133D,HGS,chr6,19840347,25492085,240,186.225,0.567531,0.5436584293160813,0.5645109337974848
TOV3133D,HGS,chr6,25495040,26285523,149,103.503,0.227859,0.20398642931608135,0.22483893379748482
TOV3133D,HGS,chr6,26365336,26508133,65,48.5378,-0.292645,-0.31651757068391867,-0.29566506620251515
TOV3133D,HGS,chr6,26508445,28123255,132,94.2866,0.212552,0.18867942931608134,0.2095319337974848
TOV3133D,HGS,chr6,28125375,30262418,379,281.973,-0.224253,-0.24812557068391866,-0.2272730662025152
TOV3133D,HGS,chr6,30263229,31962840,566,347.176,0.639391,0.6155184293160814,0.6363709337974849
TOV3133D,HGS,chr6,31962937,34288961,574,354.83,0.340221,0.3163484293160813,0.33720093379748484
TOV3133D,HGS,chr6,34293375,73055724,2702,2041.01,0.0315831,0.007710529316081335,0.028563033797484823
TOV3133D,HGS,chr6,73077287,73828210,118,95.2811,0.803522,0.7796494293160813,0.8005019337974848
TOV3133D,HGS,chr6,75084522,90571817,964,786.227,0.146319,0.12244642931608134,0.14329893379748482
TOV3133D,HGS,chr6,93241553,104729774,304,255.281,0.0728574,0.048984829316081335,0.06983733379748483
TOV3133D,HGS,chr6,104730292,107193897,160,126.613,0.580838,0.5569654293160813,0.5778179337974848
TOV3133D,HGS,chr6,107197807,136974215,1860,1485.5,0.135852,0.11197942931608133,0.1328319337974848
TOV3133D,HGS,chr6,137001814,138947969,158,113.713,0.522501,0.4986284293160813,0.5194809337974848
TOV3133D,HGS,chr6,139034128,154107564,923,715.462,0.0569998,0.033127229316081336,0.05397973379748482
TOV3133D,HGS,chr6,154107567,155455836,113,84.8705,0.56239,0.5385174293160813,0.5593699337974848
TOV3133D,HGS,chr6,155946740,170745941,851,603.922,0.0752776,0.05140502931608133,0.07225753379748483
TOV3133D,HGS,chr7,20809,28570570,1543,1155.44,-0.381525,-0.4053975706839187,-0.38454506620251516
TOV3133D,HGS,chr7,28622700,55538685,1491,1083.22,0.421823,0.3979504293160813,0.41880293379748484
TOV3133D,HGS,chr7,55552591,57637220,121,86.9628,0.00678784,-0.017084730683918668,0.0037677737974848215
TOV3133D,HGS,chr7,63124580,72939432,406,294.076,0.32896,0.3050874293160813,0.3259399337974848
TOV3133D,HGS,chr7,72940363,78489898,743,505.244,0.880034,0.8561614293160813,0.8770139337974848
TOV3133D,HGS,chr7,78501559,159142555,6192,4514.24,0.173794,0.14992142931608132,0.17077393379748482
TOV3133D,HGS,chr8,166072,7254410,273,192.859,-1.56341,-1.5872825706839186,-1.5664300662025152
TOV3133D,HGS,chr8,7258110,7289648,13,8.26504,0.101017,0.07714442931608133,0.09799693379748482
TOV3133D,HGS,chr8,7290190,7706949,60,34.7476,-1.52631,-1.5501825706839187,-1.5293300662025153
TOV3133D,HGS,chr8,7716649,7763586,19,9.32063,0.453104,0.4292314293160813,0.45008393379748485
TOV3133D,HGS,chr8,7773754,17120762,437,301.648,-1.4448,-1.4686725706839188,-1.4478200662025154
TOV3133D,HGS,chr8,17184739,17874561,96,78.7818,-0.429875,-0.4537475706839187,-0.43289506620251517
TOV3133D,HGS,chr8,17881966,32294822,1096,794.729,-1.53995,-1.5638225706839186,-1.5429700662025152
TOV3133D,HGS,chr8,32595764,43560783,742,545.491,-0.461437,-0.48530957068391867,-0.46445706620251515
TOV3133D,HGS,chr8,46974518,49077396,136,103.945,0.605178,0.5813054293160813,0.6021579337974848
TOV3133D,HGS,chr8,50394189,60742391,402,322.761,-0.510911,-0.5347835706839187,-0.5139310662025152
TOV3133D,HGS,chr8,60742391,97277094,1597,1295.99,0.115665,0.09179242931608134,0.11264493379748483
TOV3133D,HGS,chr8,97661030,99868496,201,162.978,0.452281,0.4284084293160813,0.44926093379748483
TOV3133D,HGS,chr8,99870743,103041022,248,200.253,0.790509,0.7666364293160813,0.7874889337974849
TOV3133D,HGS,chr8,103042311,109972822,342,278.208,0.386702,0.3628294293160813,0.38368193379748483
TOV3133D,HGS,chr8,112223293,118762162,183,145.051,1.03543,1.0115574293160814,1.0324099337974848
TOV3133D,HGS,chr8,118924225,125433642,481,383.529,0.511388,0.4875154293160813,0.5083679337974848
TOV3133D,HGS,chr8,125435995,130361738,89,67.7597,1.02536,1.0014874293160814,1.0223399337974848
TOV3133D,HGS,chr8,130396634,140819069,405,291.026,-0.0536601,-0.07753267068391867,-0.05668016620251518
TOV3133D,HGS,chr8,140832840,145054207,216,127.457,0.6348,0.6109274293160813,0.6317799337974849
TOV3133D,HGS,chr9,18896,2039990,110,80.2641,0.404826,0.38095342931608134,0.40180593379748486
TOV3133D,HGS,chr9,2054537,4612509,145,112.572,-1.74876,-1.7726325706839188,-1.7517800662025154
TOV3133D,HGS,chr9,4615325,8521591,331,262.923,0.325281,0.3014084293160813,0.3222609337974848
TOV3133D,HGS,chr9,8523426,17463031,314,246.657,0.60957,0.5856974293160813,0.6065499337974848
TOV3133D,HGS,chr9,17466676,20345848,152,117.466,0.0804798,0.05660722931608134,0.07745973379748483
TOV3133D,HGS,chr9,20345897,20720576,19,13.4634,-0.0999081,-0.12378067068391867,-0.10292816620251517
TOV3133D,HGS,chr9,20740225,22451967,123,97.6322,-1.77722,-1.8010925706839187,-1.7802400662025153
TOV3133D,HGS,chr9,23690183,30774336,153,122.043,-0.45401,-0.4778825706839187,-0.4570300662025152
TOV3133D,HGS,chr9,32405436,33916690,274,208.228,0.205671,0.1817984293160813,0.2026509337974848
TOV3133D,HGS,chr9,33916961,43042488,1003,681.013,-0.461954,-0.48582657068391866,-0.46497406620251513
TOV3133D,HGS,chr9,60832593,66920504,239,163.557,-0.127338,-0.1512105706839187,-0.1303580662025152
TOV3133D,HGS,chr9,66924202,81917058,770,598.571,0.118495,0.09462242931608134,0.11547493379748483
TOV3133D,HGS,chr9,81917080,87686764,358,281.172,0.428838,0.4049654293160813,0.42581793379748484
TOV3133D,HGS,chr9,87696983,98756631,950,682.161,0.165846,0.1419734293160813,0.1628259337974848
TOV3133D,HGS,chr9,98770848,99826845,84,60.8262,0.729089,0.7052164293160813,0.7260689337974848
TOV3133D,HGS,chr9,99827968,103005224,185,144.887,-0.0582322,-0.08210477068391867,-0.06125226620251518
TOV3133D,HGS,chr9,103005224,110546322,528,415.549,0.668443,0.6445704293160813,0.6654229337974849
TOV3133D,HGS,chr9,110549794,115402181,548,392.388,-0.453163,-0.47703557068391866,-0.45618306620251514
TOV3133D,HGS,chr9,115465670,126340688,784,579.469,0.160479,0.13660642931608136,0.15745893379748482
TOV3133D,HGS,chr9,126381053,138243727,1397,858.519,-0.34197,-0.3658425706839187,-0.34499006620251516
TOV3133D,HGS,chr10,46938,11314318,543,382.89,-0.0820116,-0.10588417068391867,-0.08503166620251518
TOV3133D,HGS,chr10,11318663,12170993,102,75.768,0.445427,0.42155442931608134,0.44240693379748486
TOV3133D,HGS,chr10,12172753,20814053,575,449.309,-0.14366,-0.1675325706839187,-0.1466800662025152
TOV3133D,HGS,chr10,20815578,21519659,45,33.7631,0.631654,0.6077814293160814,0.6286339337974849
TOV3133D,HGS,chr10,21521383,31495870,658,511.888,-0.10442800000000001,-0.12830057068391867,-0.10744806620251518
TOV3133D,HGS,chr10,31502306,31908873,40,33.8622,0.650141,0.6262684293160813,0.6471209337974848
TOV3133D,HGS,chr10,32011239,38718149,337,268.804,-0.0472668,-0.07113937068391867,-0.05028686620251518
TOV3133D,HGS,chr10,42185472,43183575,98,74.7473,-0.696989,-0.7208615706839187,-0.7000090662025151
TOV3133D,HGS,chr10,43194823,43387937,21,13.9695,0.648535,0.6246624293160813,0.6455149337974848
TOV3133D,HGS,chr10,43475661,49622213,581,400.26,-0.571372,-0.5952445706839187,-0.5743920662025152
TOV3133D,HGS,chr10,49627574,50850845,147,110.518,-0.0368007,-0.060673270683918666,-0.03982076620251518
TOV3133D,HGS,chr10,50859828,56360397,105,81.396,-0.841219,-0.8650915706839187,-0.8442390662025152
TOV3133D,HGS,chr10,58196024,74521528,1333,1003.09,0.0238289,-4.367068391866735e-5,0.02080883379748482
TOV3133D,HGS,chr10,74525218,76557308,71,53.0768,1.10373,1.0798574293160814,1.1007099337974848
TOV3133D,HGS,chr10,76869697,104393521,2548,1887.68,0.0513979,0.027525329316081336,0.04837783379748482
TOV3133D,HGS,chr10,104399277,107421847,73,52.7481,-0.402344,-0.42621657068391866,-0.40536406620251514
TOV3133D,HGS,chr10,109680915,113908587,335,253.993,0.499334,0.4754614293160813,0.49631393379748484
TOV3133D,HGS,chr10,114045896,116211688,162,126.432,0.923036,0.8991634293160813,0.9200159337974848
TOV3133D,HGS,chr10,116269482,118336425,170,130.032,0.0691768,0.04530422931608133,0.06615673379748482
TOV3133D,HGS,chr10,118593901,125880863,658,490.969,0.704862,0.6809894293160813,0.7018419337974848
TOV3133D,HGS,chr10,125979773,133778786,391,258.796,0.107095,0.08322242931608133,0.10407493379748482
TOV3133D,HGS,chr11,86635,1094388,110,61.1632,-0.410037,-0.43390957068391867,-0.41305706620251514
TOV3133D,HGS,chr11,1094931,4682498,328,216.385,0.167085,0.14321242931608136,0.16406493379748482
TOV3133D,HGS,chr11,4682498,8914940,753,537.267,-0.736748,-0.7606205706839186,-0.7397680662025151
TOV3133D,HGS,chr11,8919286,48167402,2463,1836.88,-0.465839,-0.4897115706839187,-0.46885906620251516
TOV3133D,HGS,chr11,48216792,50422356,191,148.378,-0.685089,-0.7089615706839186,-0.6881090662025151
TOV3133D,HGS,chr11,54591437,57414792,366,279.739,-0.710392,-0.7342645706839187,-0.7134120662025152
TOV3133D,HGS,chr11,57416559,60773527,501,370.157,-1.60827,-1.6321425706839188,-1.6112900662025154
TOV3133D,HGS,chr11,60775567,62807676,472,286.983,-1.12266,-1.1465325706839187,-1.1256800662025153
TOV3133D,HGS,chr11,62824074,65466544,393,239.917,-1.5059,-1.5297725706839187,-1.5089200662025153
TOV3133D,HGS,chr11,65497749,66315766,165,102.007,-0.493016,-0.5168885706839187,-0.49603606620251517
TOV3133D,HGS,chr11,66337417,68032370,223,133.126,0.15204,0.12816742931608133,0.14901993379748482
TOV3133D,HGS,chr11,68052951,70152515,128,88.6845,0.889049,0.8651764293160813,0.8860289337974848
TOV3133D,HGS,chr11,70153030,74277184,461,296.653,0.435332,0.4114594293160813,0.43231193379748484
TOV3133D,HGS,chr11,74279357,100224871,1423,1090.98,-0.612714,-0.6365865706839187,-0.6157340662025151
TOV3133D,HGS,chr11,100255716,102617115,129,107.986,0.387417,0.36354442931608133,0.38439693379748485
TOV3133D,HGS,chr11,102691705,119684641,1714,1254.1,-0.664074,-0.6879465706839187,-0.6670940662025152
TOV3133D,HGS,chr11,120111248,123805887,280,202.264,0.284147,0.2602744293160813,0.2811269337974848
TOV3133D,HGS,chr11,123806133,134450849,786,550.156,-0.755429,-0.7793015706839187,-0.7584490662025152
TOV3133D,HGS,chr12,15058,4352715,409,278.9,0.167062,0.1431894293160813,0.1640419337974848
TOV3133D,HGS,chr12,4353914,6831403,398,266.339,0.472893,0.4490204293160813,0.46987293379748485
TOV3133D,HGS,chr12,6833555,8053052,273,179.433,0.122028,0.09815542931608133,0.11900793379748482
TOV3133D,HGS,chr12,8053339,9467789,304,219.776,-0.205647,-0.22951957068391865,-0.20866706620251518
TOV3133D,HGS,chr12,9480512,9575729,31,22.8616,-3.90096,-3.9248325706839187,-3.9039800662025153
TOV3133D,HGS,chr12,9595225,11829401,269,208.192,-0.0892344,-0.11310697068391867,-0.09225446620251518
TOV3133D,HGS,chr12,11839099,13087273,145,108.137,0.730757,0.7068844293160813,0.7277369337974848
TOV3133D,HGS,chr12,13087860,31666271,1174,949.118,-0.015304,-0.039176570683918666,-0.018324066202515178
TOV3133D,HGS,chr12,31667636,32869114,100,81.3896,1.01432,0.9904474293160814,1.0112999337974848
TOV3133D,HGS,chr12,32877802,34026928,16,12.1467,-0.0868333,-0.11070587068391867,-0.08985336620251518
TOV3133D,HGS,chr12,37934057,48259640,807,636.546,-0.0887129,-0.11258547068391866,-0.09173296620251517
TOV3133D,HGS,chr12,48330023,54404512,1293,843.22,0.358151,0.3342784293160813,0.35513093379748484
TOV3133D,HGS,chr12,54405117,111448322,4522,3451.19,-0.0551856,-0.07905817068391867,-0.05820566620251518
TOV3133D,HGS,chr12,111448343,112507598,222,163.679,0.459821,0.4359484293160813,0.4568009337974848
TOV3133D,HGS,chr12,112508022,119335281,352,242.814,-0.020742,-0.044614570683918664,-0.023762066202515177
TOV3133D,HGS,chr12,119428660,121805217,340,217.992,0.613806,0.5899334293160813,0.6107859337974848
TOV3133D,HGS,chr12,121805833,122801325,228,171.087,0.109301,0.08542842931608133,0.10628093379748482
TOV3133D,HGS,chr12,122801325,126465792,351,244.138,0.842968,0.8190954293160814,0.8399479337974849
TOV3133D,HGS,chr12,126744735,133227152,349,234.114,-0.00520076,-0.029073330683918666,-0.008220826202515179
TOV3133D,HGS,chr13,18467826,20589898,158,119.2,-0.0445455,-0.06841807068391867,-0.04756556620251518
TOV3133D,HGS,chr13,20590931,27069394,525,412.489,-0.531425,-0.5552975706839187,-0.5344450662025152
TOV3133D,HGS,chr13,27071047,27962663,52,39.5272,0.659603,0.6357304293160814,0.6565829337974849
TOV3133D,HGS,chr13,27964790,40611108,848,678.853,-0.610899,-0.6347715706839187,-0.6139190662025151
TOV3133D,HGS,chr13,40727759,46822004,485,380.193,0.391794,0.3679214293160813,0.3887739337974848
TOV3133D,HGS,chr13,46834815,54441337,535,422.488,-0.515012,-0.5388845706839187,-0.5180320662025152
TOV3133D,HGS,chr13,57141268,61760386,75,59.2267,0.187348,0.16347542931608133,0.1843279337974848
TOV3133D,HGS,chr13,63746704,76957225,242,197.611,-0.566755,-0.5906275706839187,-0.5697750662025152
TOV3133D,HGS,chr13,76957225,77278954,106,88.298,0.269456,0.2455834293160813,0.2664359337974848
TOV3133D,HGS,chr13,77288146,101258628,639,500.496,-0.434818,-0.45869057068391866,-0.43783806620251514
TOV3133D,HGS,chr13,101283913,103052723,191,160.785,0.390441,0.3665684293160813,0.3874209337974848
TOV3133D,HGS,chr13,103058170,114327328,488,328.5,-0.437223,-0.46109557068391865,-0.44024306620251513
TOV3133D,HGS,chr14,18333720,29597804,1365,918.217,0.00356928,-0.020303290683918666,5.492137974848219e-4
TOV3133D,HGS,chr14,29598983,34713587,303,250.655,0.893651,0.8697784293160813,0.8906309337974848
TOV3133D,HGS,chr14,34713612,37422961,184,154.605,0.525585,0.5017124293160813,0.5225649337974848
